ID,UserID,Origin,Destination,Time,Income,Comment,Created_at,Label,Time_Bucket,High_Income_Short_Ride,Duration_Category,Income_Per_Minute,Income_Capped,Income_Log
1001728,1003522,595,592,13,370000," من از رفتار حرفهای و توجه راننده به ایمنی مسافران در طول سفر بسیار راضی بودم
",2024-04-13 15:44:31.189095,0,Short,0,Short,28461.53846153846,370000.0,12.821260987319457
1003056,1003944,844,617,32,1130000," این یک تجربه تاکسی بسیار مثبت بود پر از امنیت و رفاه بود
",2024-04-14 09:42:53.984576,0,Medium,0,Medium,35312.5,1130000.0,13.937729075643883
1002609,1000535,591,601,19,800000," بیتوجهی راننده به قوانین باعث شد که تجربه من از آن سفر بسیار ناخوشایند باشد
",2024-04-14 06:06:41.048829,0,Medium,0,Short,42105.26315789474,800000.0,13.592368256649284
1001547,1000887,1029,1029,12,270000," بیتوجهی راننده به قوانین باعث شد که تجربه من از آن سفر بسیار ناخوشایند باشد
",2024-04-13 14:09:22.240595,0,Short,0,Short,22500.0,270000.0,12.506180941677357
1007120,1003128,865,849,44,1330000," این یک تجربه تاکسی بسیار مثبت بود پر از امنیت و رفاه بود
",2024-04-16 08:20:19.129825,0,Medium,0,Medium,30227.272727272728,1330000.0,14.100690252077353
1003145,1001677,863,589,8,290000," ایمنی و امنیت در طول سفر به دلیل رانندگی مسئولانه راننده برای من قابل توجه بود
",2024-04-14 10:29:48.409972,0,Short,0,Very Short,36250.0,290000.0,12.577639650232573
1001566,1002032,1029,631,62,1200000," راننده در حین رانندگی مدام با تلفن همراه خود صحبت میکرد که باعث ایجاد ترس در من شد
",2024-04-13 14:18:06.487735,0,Long,0,Long,19354.83870967742,1200000.0,13.997832948091215
1000730,1002732,850,580,31,1060000," راننده اصلاً  قابل اطمینان نبود
",2024-04-13 07:24:38.176626,0,Medium,0,Medium,34193.54838709677,1060000.0,13.87378040948403
1004225,1003870,623,623,3,210000," راننده به خوبی مسیر را بست و باعث ایجاد ترافیک شد
",2024-04-14 21:06:40.577756,0,Short,0,Very Short,70000.0,210000.0,12.25486757159303
1004086,1001098,635,635,11,380000," راننده تاکسی عالی بود
",2024-04-14 18:16:00.389283,0,Short,0,Short,34545.454545454544,380000.0,12.847929163278053
1004562,1002507,839,586,30,860000,"راننده حتی به من نکات خوبی درباره رستورانهای محلی گفتن
",2024-04-15 04:44:57.845341,0,Medium,0,Short,28666.666666666668,860000.0,13.664688831019712
1007409,1004079,838,866,25,1020000," سرعت رانندگی را کم نکردند
",2024-04-16 10:24:55.122250,0,Medium,0,Short,40800.0,1020000.0,13.83531416565213
1008239,1004169,847,864,19,680000," از طولانی شدن مسیر خسته شدم
",2024-04-16 16:43:18.336542,0,Medium,0,Short,35789.47368421053,680000.0,13.429849547739444
1004236,1001230,630,603,22,750000," راننده حین سفر سیگار میکشید
",2024-04-14 21:28:38.151570,0,Medium,0,Short,34090.90909090909,750000.0,13.527829818844937
1004813,1000189,587,582,12,470000," بیتوجهی راننده به قوانین باعث شد که تجربه من از آن سفر بسیار ناخوشایند باشد
",2024-04-15 06:46:05.939994,0,Short,0,Short,39166.666666666664,470000.0,13.060490101343552
1003022,1000090,1082,861,47,1550000,"واااای، راننده که خیلی خوب و صمیمی بود!
",2024-04-14 09:21:06.594123,0,Long,0,Medium,32978.72340425532,1550000.0,14.253766134056512
1000547,1000769,1045,1045,11,390000," بیتوجهی راننده به قوانین باعث شد که تجربه من از آن سفر بسیار ناخوشایند باشد
",2024-04-13 05:58:02.159792,0,Short,0,Short,35454.545454545456,390000.0,12.873904582205107
1002467,1003355,858,587,39,1190000," راننده دوستانه برخورد کرد
",2024-04-14 05:09:31.687190,0,Medium,0,Medium,30512.82051282051,1190000.0,13.989464705423494
1004636,1004070,612,838,29,980000," من در طول سفر به دلیل رانندگی ناایمن راننده احساس ناراحتی میکردم
",2024-04-15 05:24:37.536951,0,Medium,0,Short,33793.10344827586,980000.0,13.795308871054397
1006047,1000704,602,589,34,1090000," راننده دوستانه برخورد کرد
",2024-04-15 16:39:59.706034,0,Medium,0,Medium,32058.823529411766,1090000.0,13.901689171636098
1006737,1003525,863,862,24,720000," راننده بوی عرق میداد
",2024-04-16 05:20:45.215661,0,Medium,0,Short,30000.0,720000.0,13.487007879880162
1002610,1000855,580,613,26,1700000," بیتوجهی راننده به ایمنی مسافران باعث شد که سفر به کابوس تبدیل شود
",2024-04-14 06:06:34.144979,0,Medium,0,Short,65384.61538461538,1630000.0,14.346139397261565
1001360,1001748,602,861,16,830000,"راننده با تلفن حرف میزد
",2024-04-13 12:31:20.732143,0,Medium,0,Short,51875.0,830000.0,13.629182184591333
1007795,1000183,856,856,6,270000," راننده بسیار حرفهای بود و در جریان سفر تمام تلاش خود را کرد
",2024-04-16 12:56:46.357451,0,Short,0,Very Short,45000.0,270000.0,12.506180941677357
1006862,1000049,631,1017,14,460000," از عدم توجه راننده به راهنماییهای من برای مقصدم ناراضی شدم
",2024-04-16 06:15:06.984049,0,Short,0,Short,32857.142857142855,460000.0,13.038983942375959
1007143,1002301,589,611,27,730000," از طولانی شدن مسیر خسته شدم
",2024-04-16 08:30:29.306640,0,Medium,0,Short,27037.037037037036,730000.0,13.500801182986649
1000285,1001573,1082,1082,10,620000," هوا گرم بود و کولر نزد
",2024-04-13 03:51:40.028548,0,Short,0,Very Short,62000.0,620000.0,13.3374763699232
1000429,1002711,579,862,38,1030000," رفتار نامناسب راننده باعث شد که سفر به کابوس تبدیل شود
",2024-04-13 05:02:02.013939,0,Medium,0,Medium,27105.263157894737,1030000.0,13.845070331079134
1003152,1000084,582,581,20,490000,"ماشین خیلی خراب بود!
",2024-04-14 10:30:13.175893,0,Medium,0,Short,24500.0,490000.0,13.102162710901053
1000162,1003878,617,861,13,640000," راننده دوستانه برخورد کرد
",2024-04-13 02:39:53.481776,0,Short,0,Short,49230.769230769234,640000.0,13.369225017834633
1005807,1003853,623,630,9,310000," تاخیر زیاد به وجود آمد
",2024-04-15 14:14:06.544670,0,Short,0,Very Short,34444.444444444445,310000.0,12.644330802262578
1007924,1000921,582,591,44,1230000," راننده خیلی با اهتمام انندگی میکرد
",2024-04-16 13:53:33.144163,0,Medium,0,Medium,27954.545454545456,1230000.0,14.0225255403564
1003144,1004108,629,613,27,1010000," راننده آنقدر با شتاب رانندگی میکرد که وحشت کردم
",2024-04-14 10:29:02.691508,0,Medium,0,Short,37407.40740740741,1010000.0,13.825461878915961
1001135,1004606,1017,859,39,1410000," راننده بسیار حرفهای بود و در جریان سفر تمام تلاش خود را کرد
",2024-04-13 10:50:30.870215,0,Medium,0,Medium,36153.846153846156,1410000.0,14.159100971573958
1002548,1000320,620,836,20,830000," رفتار نامناسب راننده باعث شد که دیگر از این شرکت تاکسی آنلاین استفاده نکنم
",2024-04-14 05:35:11.749143,0,Medium,0,Short,41500.0,830000.0,13.629182184591333
1000464,1000678,579,583,21,550000," رفتار نامناسب راننده باعث شد که سفر به کابوس تبدیل شود
",2024-04-13 05:20:10.105790,0,Medium,0,Short,26190.47619047619,550000.0,13.217675375388819
1001097,1003691,617,591,19,550000," خیلی خوب بود
",2024-04-13 10:31:35.157286,0,Medium,0,Short,28947.36842105263,550000.0,13.217675375388819
1000817,1003704,630,627,28,720000,"راننده با تلفن حرف میزد
",2024-04-13 08:11:15.664220,0,Medium,0,Short,25714.285714285714,720000.0,13.487007879880162
1006910,1000721,845,587,21,720000," رانندگی ایمن و مسئولانه راننده باعث ایجاد احساس امنیت و آرامش در من شد
",2024-04-16 06:34:37.312892,0,Medium,0,Short,34285.71428571428,720000.0,13.487007879880162
1005517,1004091,836,836,4,180000," رفتار نامناسب راننده باعث شد که دیگر از این شرکت تاکسی آنلاین استفاده نکنم
",2024-04-15 12:00:43.447871,0,Short,0,Very Short,45000.0,180000.0,12.100717685412471
1000208,1000427,608,844,15,760000," بیتوجهی راننده به ایمنی مسافران باعث شد که سفر به کابوس تبدیل شود
",2024-04-13 03:08:08.210923,0,Short,0,Short,50666.666666666664,760000.0,13.541075028051122
1008329,1001082,581,583,11,380000," ایمنی و امنیت در طول سفر به دلیل رانندگی مسئولانه راننده برای من قابل توجه بود
",2024-04-16 17:47:59.729593,0,Short,0,Short,34545.454545454544,380000.0,12.847929163278053
1002182,1003072,854,1018,29,790000," با سرعت بالا و بیدقت رانندگی میکرد
",2024-04-14 02:35:24.634436,0,Medium,0,Short,27241.379310344826,790000.0,13.579789490265188
1001659,1003795,603,862,27,750000," بیتوجهی راننده به ایمنی مسافران باعث شد که سفر به کابوس تبدیل شود
",2024-04-13 15:08:58.092119,0,Medium,0,Short,27777.777777777777,750000.0,13.527829818844937
1008485,1001079,847,587,23,970000," با سرعت بالا و بیدقت رانندگی میکرد
",2024-04-16 20:18:50.980540,0,Medium,0,Short,42173.913043478264,970000.0,13.785052381406869
1007475,1003709,603,602,6,440000," راننده برای اطمینان از رضایت مسافران بسیار تلاش میکرد
",2024-04-16 10:51:53.389724,0,Short,0,Very Short,73333.33333333333,440000.0,12.994532278619134
1006668,1004434,860,613,14,740000," در حین مسافرت، راننده با من از موضوعات متنوعی گفتگو کرد و برای من یک سفر جذاب فراهم کرد
",2024-04-16 04:48:56.118001,1,Short,0,Short,52857.142857142855,740000.0,13.51440681653079
1005648,1003622,601,592,24,1020000," راننده دوستانه برخورد کرد
",2024-04-15 13:00:10.217456,0,Medium,0,Short,42500.0,1020000.0,13.83531416565213
1007789,1004027,593,619,23,530000,"راننده  حتی کمک کردند که چند تا کیف سنگین را تا در ببرم
",2024-04-16 12:54:26.758932,0,Medium,0,Short,23043.478260869564,530000.0,13.180634172318978
1003208,1000474,587,838,19,600000," تاخیر زیاد به وجود آمد
",2024-04-14 10:50:02.939758,0,Medium,0,Short,31578.947368421053,600000.0,13.304686600863562
1004682,1004181,867,617,53,1110000,"وسیله ام در خودرو جا ماند و به دستم رساندند
",2024-04-15 05:46:50.415613,0,Long,0,Medium,20943.396226415094,1110000.0,13.919871474189012
1001197,1004429,844,839,16,610000,"مسیریابی عالی
",2024-04-13 11:16:20.885094,0,Medium,0,Short,38125.0,610000.0,13.321215875492413
1005358,1003716,613,838,26,1040000," بیتوجهی راننده به قوانین باعث شد که تجربه من از آن سفر بسیار ناخوشایند باشد
",2024-04-15 11:00:07.619322,0,Medium,0,Short,40000.0,1040000.0,13.854732232655556
1001080,1002447,1045,1045,8,230000," من در طول سفر به دلیل رانندگی ناایمن راننده احساس ناراحتی میکردم
",2024-04-13 10:27:32.756871,0,Short,0,Very Short,28750.0,230000.0,12.345838935721968
1006090,1000639,842,856,6,330000," راننده بسیار با همدلی با من صحبت کرد
",2024-04-15 17:10:00.527414,1,Short,0,Very Short,55000.0,330000.0,12.706850963741102
1002244,1002850,623,854,27,1160000," تاخیر زیاد به وجود آمد
",2024-04-14 03:17:38.373826,0,Medium,0,Short,42962.96296296296,1160000.0,13.963931425151141
1008092,1003667,623,602,24,620000," این یک تجربه تاکسی بسیار مثبت بود پر از امنیت و رفاه بود
",2024-04-16 15:20:48.699512,0,Medium,0,Short,25833.333333333332,620000.0,13.3374763699232
1001046,1004378,858,838,44,1040000," راننده بسیار با دقت رفتار کرد و هیچ بیتوجهی متصور نبود
",2024-04-13 10:12:34.071901,0,Medium,0,Medium,23636.363636363636,1040000.0,13.854732232655556
1007050,1001265,595,1019,68,1860000,"واااای، راننده که خیلی خوب و صمیمی بود!
",2024-04-16 07:46:23.517384,0,Long,0,Long,27352.941176470587,1630000.0,14.436087583323648
1005438,1001862,1019,586,69,1630000," راننده بسیار حرفهای بود
",2024-04-15 11:29:15.314974,0,Long,0,Long,23623.1884057971,1630000.0,14.30409118627969
1002442,1002301,602,601,12,470000," هیچ شکایتی ندارم، اما هیچ نظر مثبتی هم ندارم
",2024-04-14 05:01:07.675823,0,Short,0,Short,39166.666666666664,470000.0,13.060490101343552
1001515,1003596,589,589,15,450000," بیتوجهی راننده به ایمنی مسافران باعث شد که سفر به کابوس تبدیل شود
",2024-04-13 13:47:57.132579,0,Short,0,Short,30000.0,450000.0,13.017005083966255
1006073,1004324,839,848,22,500000," سطح تجربه و حرفهای بودن او قابل تحسین است
",2024-04-15 16:57:47.542728,0,Medium,0,Short,22727.272727272728,500000.0,13.122365377402328
1008234,1003981,842,857,29,760000," ایمنی و امنیت در طول سفر به دلیل رانندگی مسئولانه راننده برای من قابل توجه بود
",2024-04-16 16:36:16.940822,0,Medium,0,Short,26206.896551724138,760000.0,13.541075028051122
1008283,1003430,853,609,15,390000," راننده دوستانه برخورد کرد
",2024-04-16 17:16:18.592781,0,Short,0,Short,26000.0,390000.0,12.873904582205107
1007018,1000565,863,865,6,240000,"راننده خیلی کمک کردند به من
",2024-04-16 07:27:49.063328,0,Short,0,Very Short,40000.0,240000.0,12.388398368982115
1004932,1000519,629,583,57,1370000," کیفیت خدمات این تاکسی آنلاین بسیار بالا بود
",2024-04-15 07:50:34.251586,0,Long,0,Medium,24035.087719298244,1370000.0,14.130322027731049
1007443,1000375,855,589,16,490000," بیتوجهی راننده به قوانین باعث شد که تجربه من از آن سفر بسیار ناخوشایند باشد
",2024-04-16 10:39:09.806189,0,Medium,0,Short,30625.0,490000.0,13.102162710901053
1007766,1003007,852,855,7,270000," او به صورت غیرحرفهای رفتار کرد
",2024-04-16 12:42:52.088538,1,Short,0,Very Short,38571.42857142857,270000.0,12.506180941677357
1008301,1000193,583,582,5,400000,"راننده خیلی خسته بود
",2024-04-16 17:28:37.230826,0,Short,0,Very Short,80000.0,400000.0,12.899222326086994
1002077,1000939,620,1029,49,1610000,"خودروی تمیزی داشتند
",2024-04-13 21:28:05.638340,0,Long,0,Medium,32857.142857142855,1610000.0,14.291745358078465
1000048,1002085,1029,614,55,2410000,"راننده بسیار بیادب بود و حتی وقتی وارد ماشین شدم بی ادبی کرد
",2024-04-12 21:22:59.263308,0,Long,0,Medium,43818.181818181816,1630000.0,14.69513772040451
1003705,1001902,1019,1019,9,200000,"واااای، راننده که خیلی خوب و صمیمی بود!
",2024-04-14 14:24:14.948927,0,Short,0,Very Short,22222.222222222223,200000.0,12.206077645517674
1000104,1001349,853,853,4,290000,"راننده خوبی بود مرا به موقع به مقصدم رساند، اما کاری ویژه انجام نداد
",2024-04-13 00:32:41.747727,0,Short,0,Very Short,72500.0,290000.0,12.577639650232573
1008424,1003456,859,1017,31,940000,"مسیریابی عالی
",2024-04-16 19:02:33.631743,0,Medium,0,Medium,30322.58064516129,940000.0,13.753636218075409
1001210,1001659,593,593,11,330000,"واااای، راننده که خیلی خوب و صمیمی بود!
",2024-04-13 11:17:32.936979,0,Short,0,Short,30000.0,330000.0,12.706850963741102
1005972,1004497,1019,1019,4,230000,"تجربه لذتبخش بود
",2024-04-15 15:41:58.372376,0,Short,0,Very Short,57500.0,230000.0,12.345838935721968
1004333,1003579,619,587,18,800000," رفتار نامناسب راننده باعث شد که دیگر از این شرکت تاکسی آنلاین استفاده نکنم
",2024-04-15 03:06:50.176469,0,Medium,0,Short,44444.444444444445,800000.0,13.592368256649284
1001839,1001675,582,1019,63,2050000,"راننده خوبی بود مرا به موقع به مقصدم رساند، اما کاری ویژه انجام نداد
",2024-04-13 17:04:38.198047,0,Long,0,Long,32539.68253968254,1630000.0,14.53335083891935
1000908,1003120,852,630,31,1200000," در حین مسافرت، راننده با من از موضوعات متنوعی گفتگو کرد و برای من یک سفر جذاب فراهم کرد
",2024-04-13 09:01:29.757551,0,Medium,0,Medium,38709.67741935484,1200000.0,13.997832948091215
1001907,1003417,1029,1029,6,220000," رفتار مودبانه و حرفهای راننده باعث ایجاد تجربه مثبتی از سفر در من شد
",2024-04-13 18:04:00.298953,0,Short,0,Very Short,36666.666666666664,220000.0,12.301387370778713
1005531,1001431,864,866,15,570000," راننده برای اطمینان من، متوقف شد
",2024-04-15 12:09:29.064906,0,Short,0,Short,38000.0,570000.0,13.25339339419516
1001541,1003812,631,842,45,1120000," رفتار نامناسب راننده باعث شد که سفر به کابوس تبدیل شود
",2024-04-13 14:04:30.621529,0,Medium,0,Medium,24888.88888888889,1120000.0,13.928840136128022
1006350,1000353,847,613,16,750000," پیشبینیهای راننده در مورد ترافیک دقیق و درست بود
",2024-04-15 21:44:18.243832,0,Medium,0,Short,46875.0,750000.0,13.527829818844937
1000504,1003412,1018,1017,21,770000," هوا گرم بود و کولر نزد
",2024-04-13 05:41:26.995424,0,Medium,0,Short,36666.666666666664,770000.0,13.554147092530322
1007055,1002994,836,631,27,480000,"از عدم توجه راننده به برخی از اصول اساسی رانندگی ناامید شدم
",2024-04-16 07:48:52.408539,0,Medium,0,Short,17777.777777777777,480000.0,13.081543466215237
1007916,1003958,842,591,42,960000," راننده با مهارت و دقت بالا ترافیک شلوغ را به خوبی مدیریت کرد
",2024-04-16 13:52:44.222187,0,Medium,0,Medium,22857.14285714286,960000.0,13.774689605110144
1007269,1001118,593,592,8,370000," بیتوجهی راننده به قوانین باعث شد که تجربه من از آن سفر بسیار ناخوشایند باشد
",2024-04-16 09:20:05.416050,0,Short,0,Very Short,46250.0,370000.0,12.821260987319457
1004318,1004376,850,582,35,1050000,"از بیدقتی راننده احساس ناامنی کردم
",2024-04-15 02:58:18.020546,0,Medium,0,Medium,30000.0,1050000.0,13.864301674514206
1004159,1002469,838,589,8,420000,"ماشین تمیز بود و راننده مودب
",2024-04-14 19:33:27.592344,0,Short,0,Very Short,52500.0,420000.0,12.948012371209098
1009620,1002363,583,1045,49,2300000," این یک تجربه تاکسی بسیار مثبت بود پر از امنیت و رفاه بود
",2024-04-15 21:08:28.235305,0,Long,0,Medium,46938.77551020408,1630000.0,14.648420115681892
1001325,1000481,867,1030,54,1330000," از انتخابی که انجام دادم راضی ام  
",2024-04-13 12:12:51.570391,0,Long,0,Medium,24629.62962962963,1330000.0,14.100690252077353
1007126,1000221,592,602,0,670000,"این تجربه به هیچ وجه قابل قبول نبود راننده بیحوصله بود
",2024-04-16 08:23:00.712771,0,,0,,inf,670000.0,13.415034483903348
1006999,1003460,591,856,31,960000," راننده حین سفر سیگار میکشید
",2024-04-16 07:13:11.128413,0,Medium,0,Medium,30967.74193548387,960000.0,13.774689605110144
1005918,1003547,593,592,15,360000," در طول مسیر برا بنزین ایستادن
",2024-04-15 15:15:20.549003,0,Short,0,Short,24000.0,360000.0,12.793862088206213
1000420,1000833,856,589,30,820000," راننده خوبی بود
",2024-04-13 04:57:19.858478,0,Medium,0,Short,27333.333333333332,820000.0,13.617060838751888
1007994,1003103,602,587,31,1240000," رفتار نامناسب راننده باعث شد که سفر به کابوس تبدیل شود
",2024-04-16 14:26:58.322920,0,Medium,0,Medium,40000.0,1240000.0,14.030622744032508
1006560,1002491,1017,1017,4,220000," این راننده موجب تأخیرم شد
",2024-04-16 03:49:44.467271,0,Short,0,Very Short,55000.0,220000.0,12.301387370778713
1005476,1001491,1019,1019,9,270000," نظم و تمیزی در خودرو بسیار خوب بود
",2024-04-15 11:44:40.356397,0,Short,0,Very Short,30000.0,270000.0,12.506180941677357
1000544,1004017,630,1108,40,1110000," راننده به آخرین وضعیت ترافیک آگاهی داشت
",2024-04-13 05:59:39.536887,0,Medium,0,Medium,27750.0,1110000.0,13.919871474189012
1003581,1002948,630,853,7,290000,"بهترین سفرم بود
",2024-04-14 13:31:20.107312,0,Short,0,Very Short,41428.57142857143,290000.0,12.577639650232573
1002426,1000885,589,622,26,870000," من از تجربه مثبت سفر با این راننده بسیار راضی هستم
",2024-04-14 04:53:35.220761,0,Medium,0,Short,33461.53846153846,870000.0,13.676249640055394
1000236,1000232,622,617,26,1240000," خیلی با سرعت میرفت
",2024-04-13 03:26:12.722691,0,Medium,0,Short,47692.307692307695,1240000.0,14.030622744032508
1006417,1000530,863,866,17,840000,"ماشین بوی خوبی میداد
",2024-04-16 02:26:09.032259,0,Medium,0,Short,49411.76470588235,840000.0,13.641158361294979
1002958,1004448,839,602,18,660000," من از تجربه مثبت سفر با این راننده بسیار راضی هستم
",2024-04-14 08:49:37.944387,0,Medium,0,Short,36666.666666666664,660000.0,13.399996629152975
1003790,1003902,864,838,12,460000," هوا گرم بود و کولر نزد
",2024-04-14 15:01:00.477935,0,Short,0,Short,38333.333333333336,460000.0,13.038983942375959
1007011,1004260,845,845,9,270000,"خوش برخورد بودند
",2024-04-16 07:21:31.326321,0,Short,0,Very Short,30000.0,270000.0,12.506180941677357
1003915,1000005,838,589,23,1030000," خیلی حرفه ای و با دقت رانندگی میکرد
",2024-04-14 15:57:23.806568,0,Medium,0,Short,44782.608695652176,1030000.0,13.845070331079134
1005113,1001845,619,849,9,400000," ماشینش بوی بدی میداد
",2024-04-15 09:12:57.070011,0,Short,0,Very Short,44444.444444444445,400000.0,12.899222326086994
1003484,1000005,602,587,26,1220000," رانندگی خطرناک راننده باعث شد که دیگر از این شرکت تاکسی آنلاین استفاده نکنم
",2024-04-14 12:44:21.266539,0,Medium,0,Short,46923.07692307692,1220000.0,14.014362236381235
1008425,1004323,836,1029,18,540000,"در خودروی ایشان برای مسافران کتاب جهت مطالعه وجود داشت
",2024-04-16 19:04:53.466663,0,Medium,0,Short,30000.0,540000.0,13.199326270390594
1002988,1004350,839,842,18,660000,"در ماشین کتاب بود!
",2024-04-14 09:05:11.833533,0,Medium,0,Short,36666.666666666664,660000.0,13.399996629152975
1006399,1003413,593,1029,56,1260000,"واااای، راننده که خیلی خوب و صمیمی بود!
",2024-04-16 01:40:42.965786,0,Long,0,Medium,22500.0,1260000.0,14.04662307257814
1005785,1002504,845,580,28,1130000," رانندگی بسیار سریع راننده باعث شد که احساس راحتی نداشته باشم
",2024-04-15 14:05:07.780459,0,Medium,0,Short,40357.142857142855,1130000.0,13.937729075643883
1007790,1001677,593,860,18,390000," راننده بیمسئولیت بود
",2024-04-16 12:53:20.817282,0,Medium,0,Short,21666.666666666668,390000.0,12.873904582205107
1000827,1004344,851,629,14,390000," در طول مسیر برا بنزین ایستادن
",2024-04-13 08:24:20.304960,0,Short,0,Short,27857.14285714286,390000.0,12.873904582205107
1000951,1001341,589,614,39,1120000," راننده بیادبی بود
",2024-04-13 09:24:26.912810,0,Medium,0,Medium,28717.94871794872,1120000.0,13.928840136128022
1000633,1001016,1045,594,27,560000,"واااای، راننده که خیلی خوب و صمیمی بود!
",2024-04-13 06:32:06.130186,0,Medium,0,Short,20740.74074074074,560000.0,13.235693848424024
1006792,1000191,839,851,16,530000," رانندگی بسیار تند راننده باعث ایجاد ترس در من شد
",2024-04-16 05:45:55.740364,1,Medium,0,Short,33125.0,530000.0,13.180634172318978
1009620,1001678,583,1045,49,2300000," راننده قبل از شروع سفربه ترافیک مسلط بود
",2024-04-15 21:10:14.740040,0,Long,0,Medium,46938.77551020408,1630000.0,14.648420115681892
1001623,1000504,593,593,8,250000," من در طول سفر به دلیل رانندگی ناایمن راننده احساس ناراحتی میکردم
",2024-04-13 14:48:08.083010,0,Short,0,Very Short,31250.0,250000.0,12.429220196836383
1003207,1004373,608,865,27,730000,"مسیریابی عالی
",2024-04-14 10:50:54.281642,0,Medium,0,Short,27037.037037037036,730000.0,13.500801182986649
1001880,1002236,1018,1018,12,240000," از سرویس این شرکت سپاسگزار هستم
",2024-04-13 17:37:37.946544,0,Short,0,Short,20000.0,240000.0,12.388398368982115
1005718,1001315,582,846,53,1100000," راننده بهوضوح توجهی به مسیری که طی میشد نداشت و وارد خیابان اشتباه شد
",2024-04-15 13:30:12.832304,0,Long,0,Medium,20754.716981132075,1100000.0,13.910821646859095
1002589,1000893,583,583,4,250000," راننده بیحوصله بود
",2024-04-14 05:59:00.510447,0,Short,0,Very Short,62500.0,250000.0,12.429220196836383
1008126,1003372,1018,1018,17,550000," رفتار نامناسب راننده باعث شد که سفر به کابوس تبدیل شود
",2024-04-16 15:31:49.462574,0,Medium,0,Short,32352.941176470587,550000.0,13.217675375388819
1001047,1004454,589,838,13,440000," رفتار نامناسب راننده باعث شد که سفر به کابوس تبدیل شود
",2024-04-13 10:14:27.219639,0,Short,0,Short,33846.153846153844,440000.0,12.994532278619134
1004385,1000930,861,860,6,450000," سطح تجربه و حرفهای بودن او قابل تحسین است
",2024-04-15 03:27:37.649721,0,Short,0,Very Short,75000.0,450000.0,13.017005083966255
1003308,1003980,1029,1082,25,590000,"راننده خواب آلود بود
",2024-04-14 11:26:47.483208,0,Medium,0,Short,23600.0,590000.0,13.28787951079572
1000033,1001508,861,618,6,570000,"راننده درخواست مبلغ اضافی کرد
",2024-04-12 21:04:00.185760,0,Short,0,Very Short,95000.0,570000.0,13.25339339419516
1003491,1003571,618,581,41,1340000,"ماشین تمیز بود و راننده مودب
",2024-04-14 12:48:17.315934,0,Medium,0,Medium,32682.926829268294,1340000.0,14.108180918195472
1001825,1003563,848,602,25,740000,"راننده درخواست مبلغ اضافی کرد
",2024-04-13 16:48:25.068447,0,Medium,0,Short,29600.0,740000.0,13.51440681653079
1003569,1004208,630,630,4,210000," راننده برای اطمینان من، متوقف شد
",2024-04-14 13:29:29.360299,0,Short,0,Very Short,52500.0,210000.0,12.25486757159303
1000498,1004290,622,848,30,1130000," پیشبینیهای راننده در مورد ترافیک دقیق و درست بود
",2024-04-13 05:38:11.404911,0,Medium,0,Short,37666.666666666664,1130000.0,13.937729075643883
1002072,1003625,854,847,10,600000," رفتار مودبانه و حرفهای راننده باعث ایجاد تجربه مثبتی از سفر در من شد
",2024-04-13 21:24:20.154561,0,Short,0,Very Short,60000.0,600000.0,13.304686600863562
1002787,1003981,839,591,27,860000," در طول مسیر برا بنزین ایستادن
",2024-04-14 07:24:51.161428,0,Medium,0,Short,31851.85185185185,860000.0,13.664688831019712
1005597,1002937,580,838,40,1400000,"راننده پرخاشگر بود
",2024-04-15 12:35:49.406041,0,Medium,0,Medium,35000.0,1400000.0,14.151983508870947
1000156,1000427,620,839,29,1030000," از طولانی شدن مسیر خسته شدم
",2024-04-13 02:34:54.039617,0,Medium,0,Short,35517.24137931035,1030000.0,13.845070331079134
1006326,1001141,581,582,9,490000,"فوق العاده بود
",2024-04-15 21:00:44.560575,0,Short,0,Very Short,54444.444444444445,490000.0,13.102162710901053
1001205,1004197,1019,1019,29,510000,"با دقت رانندگی میکردند و خیلی مواظب بودند
",2024-04-13 11:15:06.853601,0,Medium,0,Short,17586.206896551725,510000.0,13.1421679654829
1000485,1004207,839,838,24,960000," سرعت رانندگی او بسیار خطرناک بود
",2024-04-13 05:31:04.321504,0,Medium,0,Short,40000.0,960000.0,13.774689605110144
1005733,1003777,862,862,7,450000," بیتوجهی راننده به قوانین باعث شد که تجربه من از آن سفر بسیار ناخوشایند باشد
",2024-04-15 13:42:14.196246,0,Short,0,Very Short,64285.71428571428,450000.0,13.017005083966255
1003549,1001928,623,629,19,600000,"راننده پرخاشگر بود
",2024-04-14 13:17:14.698974,0,Medium,0,Short,31578.947368421053,600000.0,13.304686600863562
1004079,1003432,1029,1029,18,460000,"راننده بسیار بیادب بود و حتی وقتی وارد ماشین شدم بی ادبی کرد
",2024-04-14 18:10:06.750367,0,Medium,0,Short,25555.555555555555,460000.0,13.038983942375959
1001202,1003260,610,610,2,290000,"از عدم توجه راننده به برخی از اصول اساسی رانندگی ناامید شدم
",2024-04-13 11:15:03.194392,0,Short,0,Very Short,145000.0,290000.0,12.577639650232573
1005161,1000270,602,582,33,1180000,"این تجربه به هیچ وجه قابل قبول نبود راننده بیحوصله بود
",2024-04-15 09:31:46.101651,0,Medium,0,Medium,35757.57575757576,1180000.0,13.981025843899115
1000165,1002241,1019,1058,56,1690000," راننده آنقدر با شتاب رانندگی میکرد که وحشت کردم
",2024-04-13 02:39:56.713701,0,Long,0,Medium,30178.571428571428,1630000.0,14.340239678615058
